turnir,leto,podlaga,st_iger,zmagovalec,porazenec 
67,1998,Clay,15,659,615
67,1998,Clay,16,131,55
67,1998,Clay,28,592,604
67,1998,Clay,15,53,123
67,1998,Clay,23,36,119
67,1998,Clay,28,641,695
67,1998,Clay,16,40,630
67,1998,Clay,18,667,77
67,1998,Clay,21,591,93
67,1998,Clay,31,655,560
67,1998,Clay,29,142,42
67,1998,Clay,15,590,679
67,1998,Clay,10,57,578
67,1998,Clay,29,640,69
67,1998,Clay,19,74,59
67,1998,Clay,34,529,644
67,1999,Clay,13,107,153
67,1999,Clay,27,153,145
67,1999,Clay,28,107,73
67,1999,Clay,28,145,129
67,1999,Clay,31,153,693
67,1999,Clay,36,73,62
67,1999,Clay,18,107,148
67,1999,Clay,17,129,93
67,1999,Clay,31,693,667
67,1999,Clay,18,153,131
67,1999,Clay,28,62,68
67,1999,Clay,21,107,52
67,1999,Clay,16,73,682
67,1999,Clay,17,145,124
67,1999,Clay,26,148,53
67,1999,Clay,28,129,1068
67,1999,Clay,15,682,626
67,1999,Clay,35,52,672
67,1999,Clay,23,693,90
67,1999,Clay,19,148,645
67,1999,Clay,16,68,631
67,1999,Clay,29,153,664
67,1999,Clay,17,62,1062
67,1999,Clay,14,53,600
67,1999,Clay,31,107,57
67,1999,Clay,20,667,139
67,1999,Clay,25,73,77
67,1999,Clay,18,93,0
67,1999,Clay,17,131,103
67,1999,Clay,22,124,2433
67,1999,Clay,19,145,592
67,1999,Clay,17,62,111
67,1999,Clay,33,131,560
67,1999,Clay,16,600,105
67,1999,Clay,18,107,1310
67,1999,Clay,18,139,1067
67,1999,Clay,19,73,97
67,1999,Clay,17,0,644
67,1999,Clay,32,93,695
67,1999,Clay,13,592,612
67,1999,Clay,29,53,640
67,1999,Clay,35,90,649
67,1999,Clay,15,124,6
67,1999,Clay,16,145,100
67,1999,Clay,20,667,1083
67,1999,Clay,25,77,40
67,1999,Clay,30,682,655
67,1999,Clay,21,52,670
67,1999,Clay,22,68,578
67,1999,Clay,15,664,104
67,1999,Clay,18,1068,36
67,1999,Clay,19,103,679
67,1999,Clay,16,148,673
67,1999,Clay,29,57,94
67,2000,Clay,36,612,105
67,2000,Clay,16,612,93
67,2000,Clay,30,105,117
67,2000,Clay,18,612,645
67,2000,Clay,28,105,10
67,2000,Clay,22,93,62
67,2000,Clay,18,117,191
67,2000,Clay,31,612,36
67,2000,Clay,18,10,115
67,2000,Clay,22,62,613
67,2000,Clay,28,93,109
67,2000,Clay,18,191,97
67,2000,Clay,21,117,701
67,2000,Clay,22,105,679
67,2000,Clay,18,645,695
67,2000,Clay,31,105,626
67,2000,Clay,25,93,142
67,2000,Clay,19,613,600
67,2000,Clay,27,115,672
67,2000,Clay,19,612,68
67,2000,Clay,16,10,590
67,2000,Clay,26,62,145
67,2000,Clay,31,679,111
67,2000,Clay,17,701,113
67,2000,Clay,15,36,660
67,2000,Clay,15,191,131
67,2000,Clay,21,117,73
67,2000,Clay,23,645,655
67,2000,Clay,31,109,641
67,2000,Clay,27,695,129
67,2000,Clay,18,97,52
67,2000,Clay,18,626,640
67,2000,Clay,24,645,107
67,2000,Clay,28,142,123
67,2000,Clay,21,97,77
67,2000,Clay,24,73,153
67,2000,Clay,17,600,716
67,2000,Clay,17,672,578
67,2000,Clay,16,612,588
67,2000,Clay,20,10,6
67,2000,Clay,30,36,631
67,2000,Clay,19,113,104
67,2000,Clay,20,62,1317
67,2000,Clay,23,131,139
67,2000,Clay,22,641,693
67,2000,Clay,27,111,148
67,2000,Clay,22,129,116
67,2000,Clay,17,93,644
67,2000,Clay,18,701,665
67,2000,Clay,32,115,1867
67,2000,Clay,29,679,560
67,2000,Clay,25,660,684
67,2000,Clay,18,191,53
67,2000,Clay,19,117,1067
67,2000,Clay,18,145,689
67,2000,Clay,20,105,124
67,2000,Clay,19,613,94
67,2000,Clay,23,655,667
67,2000,Clay,23,52,40
67,2000,Clay,27,68,673
67,2000,Clay,29,109,699
67,2000,Clay,18,590,121
67,2000,Clay,18,695,649
67,2001,Clay,27,107,131
67,2001,Clay,18,107,182
67,2001,Clay,20,131,667
67,2001,Clay,31,107,695
67,2001,Clay,34,131,672
67,2001,Clay,19,667,673
67,2001,Clay,28,182,92
67,2001,Clay,31,107,139
67,2001,Clay,28,672,62
67,2001,Clay,19,667,591
67,2001,Clay,20,131,612
67,2001,Clay,15,673,124
67,2001,Clay,19,182,88
67,2001,Clay,19,92,1077
67,2001,Clay,22,695,145
67,2001,Clay,16,107,94
67,2001,Clay,18,131,142
67,2001,Clay,21,88,191
67,2001,Clay,18,672,117
67,2001,Clay,21,667,57
67,2001,Clay,26,695,600
67,2001,Clay,25,182,97
67,2001,Clay,21,612,670
67,2001,Clay,26,673,100
67,2001,Clay,25,139,129
67,2001,Clay,20,62,153
67,2001,Clay,23,124,112
67,2001,Clay,30,145,123
67,2001,Clay,18,591,664
67,2001,Clay,22,92,144
67,2001,Clay,16,1077,649
67,2001,Clay,30,124,1067
67,2001,Clay,16,107,104
67,2001,Clay,32,142,660
67,2001,Clay,29,144,626
67,2001,Clay,33,591,10
67,2001,Clay,15,145,679
67,2001,Clay,15,191,122
67,2001,Clay,22,672,590
67,2001,Clay,22,667,53
67,2001,Clay,27,62,105
67,2001,Clay,16,600,1317
67,2001,Clay,29,97,546
67,2001,Clay,15,649,641
67,2001,Clay,19,612,654
67,2001,Clay,20,673,665
67,2001,Clay,1,129,578
67,2001,Clay,17,131,103
67,2001,Clay,29,88,77
67,2001,Clay,17,112,701
67,2001,Clay,20,182,699
67,2001,Clay,13,117,168
67,2001,Clay,18,139,705
67,2001,Clay,25,670,644
67,2001,Clay,25,92,68
67,2001,Clay,17,664,631
67,2001,Clay,20,123,1858
67,2001,Clay,36,153,645
67,2001,Clay,14,100,655
67,2001,Clay,18,695,93
67,2001,Clay,23,57,680
67,2001,Clay,15,94,682
67,2002,Clay,31,191,129
67,2002,Clay,22,191,667
67,2002,Clay,31,129,672
67,2002,Clay,16,191,139
67,2002,Clay,31,672,644
67,2002,Clay,28,129,1067
67,2002,Clay,18,667,62
67,2002,Clay,8,191,153
67,2002,Clay,31,672,115
67,2002,Clay,17,139,1315
67,2002,Clay,28,1067,146
67,2002,Clay,20,667,68
67,2002,Clay,29,644,664
67,2002,Clay,19,129,10
67,2002,Clay,21,62,92
67,2002,Clay,29,191,73
67,2002,Clay,20,672,126
67,2002,Clay,30,139,147
67,2002,Clay,17,1067,162
67,2002,Clay,22,667,105
67,2002,Clay,17,644,116
67,2002,Clay,15,146,673
67,2002,Clay,26,1315,57
67,2002,Clay,26,68,141
67,2002,Clay,35,664,106
67,2002,Clay,18,10,40
67,2002,Clay,26,153,104
67,2002,Clay,14,115,131
67,2002,Clay,17,62,696
67,2002,Clay,26,92,144
67,2002,Clay,28,129,697
67,2002,Clay,19,129,658
67,2002,Clay,15,191,123
67,2002,Clay,18,144,626
67,2002,Clay,27,672,182
67,2002,Clay,20,139,660
67,2002,Clay,28,1067,208
67,2002,Clay,26,667,693
67,2002,Clay,30,644,142
67,2002,Clay,13,673,111
67,2002,Clay,14,1315,152
67,2002,Clay,21,68,612
67,2002,Clay,18,106,84
67,2002,Clay,20,10,676
67,2002,Clay,27,115,600
67,2002,Clay,34,104,151
67,2002,Clay,29,696,77
67,2002,Clay,20,131,679
67,2002,Clay,28,62,730
67,2002,Clay,25,141,53
67,2002,Clay,16,162,97
67,2002,Clay,21,40,649
67,2002,Clay,27,105,699
67,2002,Clay,34,116,138
67,2002,Clay,25,697,705
67,2002,Clay,17,73,102
67,2002,Clay,21,92,695
67,2002,Clay,26,126,100
67,2003,Clay,16,191,182
67,2003,Clay,19,191,148
67,2003,Clay,21,182,129
67,2003,Clay,14,191,92
67,2003,Clay,21,129,701
67,2003,Clay,14,182,115
67,2003,Clay,16,148,159
67,2003,Clay,29,191,117
67,2003,Clay,18,129,208
67,2003,Clay,23,701,695
67,2003,Clay,14,115,306
67,2003,Clay,21,182,170
67,2003,Clay,23,92,94
67,2003,Clay,30,148,682
67,2003,Clay,21,159,142
67,2003,Clay,29,191,73
67,2003,Clay,20,129,641
67,2003,Clay,21,170,62
67,2003,Clay,18,115,68
67,2003,Clay,21,159,146
67,2003,Clay,30,701,1079
67,2003,Clay,18,92,1317
67,2003,Clay,20,695,1316
67,2003,Clay,27,142,107
67,2003,Clay,17,117,134
67,2003,Clay,28,182,730
67,2003,Clay,16,208,720
67,2003,Clay,19,682,123
67,2003,Clay,25,306,626
67,2003,Clay,28,148,679
67,2003,Clay,20,94,291
67,2003,Clay,17,191,683
67,2003,Clay,18,129,102
67,2003,Clay,22,123,1315
67,2003,Clay,16,62,702
67,2003,Clay,20,68,116
67,2003,Clay,16,146,162
67,2003,Clay,34,1079,237
67,2003,Clay,15,1317,590
67,2003,Clay,14,695,100
67,2003,Clay,22,107,1348
67,2003,Clay,28,626,104
67,2003,Clay,22,291,10
67,2003,Clay,20,117,156
67,2003,Clay,19,679,152
67,2003,Clay,26,730,105
67,2003,Clay,28,208,706
67,2003,Clay,29,720,690
67,2003,Clay,31,701,705
67,2003,Clay,17,115,151
67,2003,Clay,16,182,140
67,2003,Clay,30,641,649
67,2003,Clay,20,134,694
67,2003,Clay,16,1316,133
67,2003,Clay,22,682,111
67,2003,Clay,18,73,113
67,2003,Clay,26,92,710
67,2003,Clay,15,170,645
67,2003,Clay,21,306,715
67,2003,Clay,18,142,77
67,2003,Clay,15,148,1077
67,2003,Clay,19,94,660
67,2003,Clay,19,159,723
67,2004,Clay,24,182,1317
67,2004,Clay,26,182,1067
67,2004,Clay,23,1317,129
67,2004,Clay,19,182,146
67,2004,Clay,16,1317,672
67,2004,Clay,23,129,702
67,2004,Clay,25,1067,92
67,2004,Clay,27,182,664
67,2004,Clay,29,1317,658
67,2004,Clay,23,129,115
67,2004,Clay,28,672,126
67,2004,Clay,17,146,590
67,2004,Clay,16,702,682
67,2004,Clay,31,92,151
67,2004,Clay,18,1067,683
67,2004,Clay,15,182,647
67,2004,Clay,15,1317,674
67,2004,Clay,31,129,306
67,2004,Clay,31,672,133
67,2004,Clay,18,146,73
67,2004,Clay,18,92,667
67,2004,Clay,17,126,291
67,2004,Clay,27,682,706
67,2004,Clay,29,658,117
67,2004,Clay,17,683,171
67,2004,Clay,26,151,660
67,2004,Clay,15,115,139
67,2004,Clay,14,702,10
67,2004,Clay,19,664,649
67,2004,Clay,17,1067,705
67,2004,Clay,17,590,715
67,2004,Clay,13,10,191
67,2004,Clay,22,182,600
67,2004,Clay,29,1317,107
67,2004,Clay,36,129,113
67,2004,Clay,15,672,148
67,2004,Clay,18,146,105
67,2004,Clay,15,667,679
67,2004,Clay,19,126,143
67,2004,Clay,16,115,1079
67,2004,Clay,22,151,695
67,2004,Clay,19,715,68
67,2004,Clay,29,705,152
67,2004,Clay,28,706,123
67,2004,Clay,23,658,720
67,2004,Clay,28,683,1104
67,2004,Clay,18,649,1370
67,2004,Clay,26,702,111
67,2004,Clay,18,171,560
67,2004,Clay,32,660,733
67,2004,Clay,19,117,159
67,2004,Clay,18,139,102
67,2004,Clay,21,647,131
67,2004,Clay,23,674,727
67,2004,Clay,22,682,208
67,2004,Clay,22,291,1081
67,2004,Clay,28,73,62
67,2004,Clay,29,92,106
67,2004,Clay,18,306,3300
67,2004,Clay,28,664,723
67,2004,Clay,17,1067,710
67,2004,Clay,22,133,57
67,2005,Clay,34,170,182
67,2005,Clay,20,182,191
67,2005,Clay,32,170,162
67,2005,Clay,34,162,673
67,2005,Clay,15,170,117
67,2005,Clay,28,182,156
67,2005,Clay,17,191,159
67,2005,Clay,31,673,152
67,2005,Clay,18,191,1067
67,2005,Clay,14,117,230
67,2005,Clay,20,182,92
67,2005,Clay,30,162,702
67,2005,Clay,15,170,710
67,2005,Clay,10,156,111
67,2005,Clay,36,159,103
67,2005,Clay,19,673,138
67,2005,Clay,16,1067,716
67,2005,Clay,19,117,647
67,2005,Clay,15,182,1104
67,2005,Clay,27,159,106
67,2005,Clay,22,702,62
67,2005,Clay,15,170,102
67,2005,Clay,21,152,719
67,2005,Clay,23,230,723
67,2005,Clay,26,191,68
67,2005,Clay,18,156,729
67,2005,Clay,19,162,73
67,2005,Clay,15,92,674
67,2005,Clay,15,103,261
67,2005,Clay,30,710,727
67,2005,Clay,32,111,590
67,2005,Clay,16,673,631
67,2005,Clay,18,1067,1316
67,2005,Clay,28,111,672
67,2005,Clay,21,117,136
67,2005,Clay,20,103,129
67,2005,Clay,25,182,694
67,2005,Clay,16,73,722
67,2005,Clay,20,710,682
67,2005,Clay,28,106,231
67,2005,Clay,17,702,277
67,2005,Clay,28,170,206
67,2005,Clay,20,674,644
67,2005,Clay,19,719,107
67,2005,Clay,18,156,105
67,2005,Clay,28,723,148
67,2005,Clay,21,68,705
67,2005,Clay,36,1104,713
67,2005,Clay,21,727,134
67,2005,Clay,17,62,696
67,2005,Clay,14,191,290
67,2005,Clay,22,162,176
67,2005,Clay,17,152,160
67,2005,Clay,23,230,151
67,2005,Clay,20,647,1317
67,2005,Clay,21,102,115
67,2005,Clay,18,92,190
67,2005,Clay,16,261,720
67,2005,Clay,25,138,104
67,2005,Clay,18,590,1081
67,2005,Clay,19,716,1079
67,2005,Clay,20,729,291
67,2006,Clay,43,170,673
67,2006,Clay,18,673,152
67,2006,Clay,26,170,117
67,2006,Clay,16,673,156
67,2006,Clay,15,170,182
67,2006,Clay,19,152,682
67,2006,Clay,16,117,208
67,2006,Clay,17,673,1368
67,2006,Clay,18,170,703
67,2006,Clay,31,208,146
67,2006,Clay,17,682,263
67,2006,Clay,32,182,647
67,2006,Clay,18,117,179
67,2006,Clay,29,156,191
67,2006,Clay,12,152,1081
67,2006,Clay,13,673,92
67,2006,Clay,17,170,674
67,2006,Clay,24,146,729
67,2006,Clay,31,682,184
67,2006,Clay,30,182,694
67,2006,Clay,28,117,140
67,2006,Clay,29,156,105
67,2006,Clay,23,647,696
67,2006,Clay,29,179,723
67,2006,Clay,15,191,115
67,2006,Clay,33,152,291
67,2006,Clay,27,1368,667
67,2006,Clay,22,208,710
67,2006,Clay,36,263,727
67,2006,Clay,20,1081,190
67,2006,Clay,19,703,731
67,2006,Clay,26,673,735
67,2006,Clay,20,170,679
67,2006,Clay,20,146,102
67,2006,Clay,27,682,231
67,2006,Clay,27,1081,702
67,2006,Clay,16,182,1077
67,2006,Clay,16,117,672
67,2006,Clay,24,156,126
67,2006,Clay,33,647,705
67,2006,Clay,21,723,738
67,2006,Clay,15,191,1394
67,2006,Clay,25,152,129
67,2006,Clay,22,667,160
67,2006,Clay,30,703,306
67,2006,Clay,19,208,134
67,2006,Clay,18,727,590
67,2006,Clay,18,140,159
67,2006,Clay,18,1368,136
67,2006,Clay,30,115,631
67,2006,Clay,18,179,247
67,2006,Clay,36,731,720
67,2006,Clay,29,105,1092
67,2006,Clay,35,674,288
67,2006,Clay,15,696,181
67,2006,Clay,33,291,230
67,2006,Clay,23,92,290
67,2006,Clay,18,694,1067
67,2006,Clay,27,710,206
67,2006,Clay,25,729,100
67,2006,Clay,19,184,1079
67,2006,Clay,18,263,281
67,2006,Clay,21,190,1370
67,2007,Clay,20,170,673
67,2007,Clay,19,673,191
67,2007,Clay,18,170,727
67,2007,Clay,16,673,156
67,2007,Clay,17,170,726
67,2007,Clay,27,727,1081
67,2007,Clay,32,191,162
67,2007,Clay,19,673,1316
67,2007,Clay,14,170,703
67,2007,Clay,24,727,208
67,2007,Clay,22,156,735
67,2007,Clay,34,162,682
67,2007,Clay,18,191,231
67,2007,Clay,38,726,176
67,2007,Clay,21,1081,705
67,2007,Clay,26,673,729
67,2007,Clay,16,170,115
67,2007,Clay,32,1081,702
67,2007,Clay,25,231,152
67,2007,Clay,17,208,679
67,2007,Clay,23,735,117
67,2007,Clay,26,682,723
67,2007,Clay,17,726,146
67,2007,Clay,15,727,318
67,2007,Clay,17,162,105
67,2007,Clay,19,156,720
67,2007,Clay,19,1316,1077
67,2007,Clay,14,191,126
67,2007,Clay,26,176,1098
67,2007,Clay,22,705,195
67,2007,Clay,29,703,1067
67,2007,Clay,24,146,1581
67,2007,Clay,5,727,177
67,2007,Clay,38,162,160
67,2007,Clay,16,156,263
67,2007,Clay,12,1077,129
67,2007,Clay,22,705,292
67,2007,Clay,29,1067,306
67,2007,Clay,20,191,672
67,2007,Clay,17,231,140
67,2007,Clay,21,318,644
67,2007,Clay,32,720,1368
67,2007,Clay,20,115,706
67,2007,Clay,23,679,184
67,2007,Clay,28,117,1394
67,2007,Clay,36,1098,261
67,2007,Clay,25,105,123
67,2007,Clay,30,726,664
67,2007,Clay,20,1316,649
67,2007,Clay,31,126,159
67,2007,Clay,26,195,277
67,2007,Clay,16,729,281
67,2007,Clay,20,1081,710
67,2007,Clay,8,723,206
67,2007,Clay,21,703,694
67,2007,Clay,17,726,1890
67,2007,Clay,18,729,176
67,2007,Clay,24,281,1895
67,2007,Clay,18,195,736
67,2007,Clay,27,1581,193
67,2007,Clay,32,123,304
67,2007,Clay,22,664,1883
67,2007,Clay,18,726,1093
67,2007,Clay,16,176,1865
67,2007,Clay,28,281,4474
67,2007,Clay,18,1581,696
67,2007,Clay,28,123,731
67,2007,Clay,33,195,674
67,2007,Clay,23,1883,161
67,2007,Clay,27,736,302
67,2007,Clay,29,729,1916
67,2007,Clay,29,1895,179
67,2007,Clay,17,193,197
67,2007,Clay,26,304,200
67,2007,Clay,17,664,2062
67,2007,Clay,18,1890,203
67,2008,Clay,24,170,673
67,2008,Clay,14,673,735
67,2008,Clay,17,170,702
67,2008,Clay,28,673,146
67,2008,Clay,19,170,156
67,2008,Clay,16,735,233
67,2008,Clay,31,702,231
67,2008,Clay,19,673,206
67,2008,Clay,17,170,191
67,2008,Clay,16,735,288
67,2008,Clay,29,702,726
67,2008,Clay,16,156,739
67,2008,Clay,13,146,208
67,2008,Clay,27,233,162
67,2008,Clay,32,231,177
67,2008,Clay,29,673,157
67,2008,Clay,15,170,719
67,2008,Clay,18,735,682
67,2008,Clay,21,702,278
67,2008,Clay,17,156,1067
67,2008,Clay,19,146,710
67,2008,Clay,15,162,703
67,2008,Clay,9,231,1077
67,2008,Clay,11,177,173
67,2008,Clay,23,208,1081
67,2008,Clay,18,191,306
67,2008,Clay,17,288,159
67,2008,Clay,20,206,290
67,2008,Clay,18,726,647
67,2008,Clay,19,233,729
67,2008,Clay,35,739,77
67,2008,Clay,27,739,694
67,2008,Clay,25,233,129
67,2008,Clay,18,173,1316
67,2008,Clay,22,208,247
67,2008,Clay,27,191,696
67,2008,Clay,23,288,291
67,2008,Clay,25,290,667
67,2008,Clay,22,726,140
67,2008,Clay,20,177,674
67,2008,Clay,19,719,189
67,2008,Clay,21,231,1394
67,2008,Clay,16,278,115
67,2008,Clay,31,647,1891
67,2008,Clay,36,77,190
67,2008,Clay,15,682,107
67,2008,Clay,22,206,160
67,2008,Clay,16,306,1098
67,2008,Clay,14,157,263
67,2008,Clay,10,710,139
67,2008,Clay,17,1067,102
67,2008,Clay,19,729,151
67,2008,Clay,32,1081,723
67,2008,Clay,20,703,590
67,2008,Clay,17,159,1370
67,2008,Clay,20,1098,188
67,2008,Clay,19,189,720
67,2008,Clay,29,710,138
67,2008,Clay,17,278,1942
67,2008,Clay,22,703,176
67,2008,Clay,19,77,1628
67,2008,Clay,18,157,1368
67,2008,Clay,16,1098,105
67,2008,Clay,15,720,1895
67,2008,Clay,20,77,649
67,2008,Clay,15,138,281
67,2008,Clay,24,278,1106
67,2008,Clay,22,176,165
67,2008,Clay,24,1628,679
67,2008,Clay,25,703,181
67,2008,Clay,9,189,302
67,2008,Clay,22,157,312
67,2008,Clay,25,710,261
67,2008,Clay,17,188,1881
67,2008,Clay,28,1942,1104
67,2008,Clay,25,1368,747
67,2009,Clay,24,170,735
67,2009,Clay,21,170,288
67,2009,Clay,26,735,247
67,2009,Clay,18,170,682
67,2009,Clay,27,735,160
67,2009,Clay,23,288,702
67,2009,Clay,18,247,1964
67,2009,Clay,15,170,77
67,2009,Clay,22,247,673
67,2009,Clay,26,735,138
67,2009,Clay,23,288,197
67,2009,Clay,15,160,156
67,2009,Clay,31,702,146
67,2009,Clay,29,1964,173
67,2009,Clay,25,682,278
67,2009,Clay,17,170,115
67,2009,Clay,20,673,729
67,2009,Clay,15,735,161
67,2009,Clay,17,288,230
67,2009,Clay,27,682,188
67,2009,Clay,19,1964,263
67,2009,Clay,19,160,726
67,2009,Clay,19,702,290
67,2009,Clay,13,156,1098
67,2009,Clay,18,173,208
67,2009,Clay,26,146,200
67,2009,Clay,28,247,199
67,2009,Clay,14,197,1891
67,2009,Clay,21,278,739
67,2009,Clay,34,77,1067
67,2009,Clay,18,138,674
67,2009,Clay,16,739,206
67,2009,Clay,17,156,291
67,2009,Clay,17,208,1317
67,2009,Clay,28,146,694
67,2009,Clay,17,247,315
67,2009,Clay,17,1891,1628
67,2009,Clay,25,77,723
67,2009,Clay,36,138,177
67,2009,Clay,30,1964,647
67,2009,Clay,26,278,1081
67,2009,Clay,30,115,736
67,2009,Clay,25,197,727
67,2009,Clay,29,1098,229
67,2009,Clay,26,200,140
67,2009,Clay,17,230,92
67,2009,Clay,20,161,720
67,2009,Clay,20,290,184
67,2009,Clay,16,726,289
67,2009,Clay,16,674,136
67,2009,Clay,33,682,703
67,2009,Clay,20,173,258
67,2009,Clay,22,1067,658
67,2009,Clay,14,729,277
67,2009,Clay,29,199,231
67,2009,Clay,19,1628,306
67,2009,Clay,16,1964,171
67,2009,Clay,30,161,213
67,2009,Clay,19,77,1077
67,2009,Clay,16,92,157
67,2009,Clay,23,197,748
67,2009,Clay,30,703,214
67,2009,Clay,19,306,1434
67,2009,Clay,19,157,679
67,2009,Clay,32,748,235
67,2009,Clay,18,171,1368
67,2009,Clay,30,77,211
67,2009,Clay,26,161,710
67,2009,Clay,14,214,281
67,2009,Clay,29,1077,1939
67,2009,Clay,20,703,312
67,2009,Clay,18,92,747
67,2009,Clay,20,197,126
67,2009,Clay,21,1964,216
67,2009,Clay,18,213,3287
67,2009,Clay,17,1628,190
67,2010,Clay,13,170,160
67,2010,Clay,16,160,735
67,2010,Clay,17,170,156
67,2010,Clay,17,735,146
67,2010,Clay,18,170,191
67,2010,Clay,28,160,138
67,2010,Clay,25,156,726
67,2010,Clay,20,735,247
67,2010,Clay,13,170,1375
67,2010,Clay,20,138,1891
67,2010,Clay,28,191,743
67,2010,Clay,29,160,727
67,2010,Clay,19,156,682
67,2010,Clay,19,146,208
67,2010,Clay,19,726,282
67,2010,Clay,17,735,184
67,2010,Clay,13,170,1099
67,2010,Clay,15,726,288
67,2010,Clay,30,1891,231
67,2010,Clay,25,743,177
67,2010,Clay,15,160,720
67,2010,Clay,32,146,1077
67,2010,Clay,22,682,696
67,2010,Clay,19,191,318
67,2010,Clay,14,727,162
67,2010,Clay,17,156,747
67,2010,Clay,19,208,315
67,2010,Clay,17,247,289
67,2010,Clay,20,1375,173
67,2010,Clay,21,282,277
67,2010,Clay,28,138,729
67,2010,Clay,15,191,200
67,2010,Clay,16,727,291
67,2010,Clay,18,156,237
67,2010,Clay,18,208,218
67,2010,Clay,18,247,230
67,2010,Clay,24,173,306
67,2010,Clay,17,277,694
67,2010,Clay,18,138,292
67,2010,Clay,29,177,232
67,2010,Clay,19,231,278
67,2010,Clay,18,318,314
67,2010,Clay,30,720,245
67,2010,Clay,17,1375,738
67,2010,Clay,21,1099,229
67,2010,Clay,26,162,209
67,2010,Clay,21,747,258
67,2010,Clay,17,289,1602
67,2010,Clay,30,726,211
67,2010,Clay,18,696,197
67,2010,Clay,16,146,1964
67,2010,Clay,25,282,176
67,2010,Clay,13,729,710
67,2010,Clay,32,184,297
67,2010,Clay,26,315,217
67,2010,Clay,19,245,312
67,2010,Clay,18,306,161
67,2010,Clay,15,237,736
67,2010,Clay,22,1099,281
67,2010,Clay,15,747,679
67,2010,Clay,32,200,1368
67,2010,Clay,27,209,216
67,2010,Clay,28,216,1434
67,2010,Clay,20,245,172
67,2010,Clay,20,306,1395
67,2010,Clay,33,237,116
67,2010,Clay,20,1099,92
67,2010,Clay,18,1368,1350
67,2010,Clay,32,679,3287
67,2010,Clay,26,161,327
67,2010,Clay,23,312,1895
67,2010,Clay,19,200,1939
67,2010,Clay,35,747,238
67,2010,Clay,16,209,1943
67,2010,Clay,22,736,302
67,2010,Clay,16,281,1865
67,2011,Clay,22,170,156
67,2011,Clay,25,170,288
67,2011,Clay,17,156,277
67,2011,Clay,16,170,682
67,2011,Clay,20,277,673
67,2011,Clay,15,288,238
67,2011,Clay,18,156,315
67,2011,Clay,18,170,162
67,2011,Clay,19,673,1891
67,2011,Clay,18,288,263
67,2011,Clay,16,156,2014
67,2011,Clay,18,682,727
67,2011,Clay,17,277,177
67,2011,Clay,21,238,206
67,2011,Clay,12,315,208
67,2011,Clay,16,170,306
67,2011,Clay,15,673,726
67,2011,Clay,17,288,723
67,2011,Clay,14,156,291
67,2011,Clay,17,727,710
67,2011,Clay,19,208,160
67,2011,Clay,24,277,326
67,2011,Clay,20,206,209
67,2011,Clay,38,177,251
67,2011,Clay,29,315,197
67,2011,Clay,23,682,743
67,2011,Clay,15,162,176
67,2011,Clay,7,1891,262
67,2011,Clay,19,263,138
67,2011,Clay,19,238,261
67,2011,Clay,22,2014,289
67,2011,Clay,18,177,200
67,2011,Clay,26,261,1077
67,2011,Clay,20,315,674
67,2011,Clay,27,743,173
67,2011,Clay,31,162,1415
67,2011,Clay,17,289,245
67,2011,Clay,15,1891,159
67,2011,Clay,17,263,211
67,2011,Clay,25,197,287
67,2011,Clay,18,176,2001
67,2011,Clay,16,238,1434
67,2011,Clay,25,209,246
67,2011,Clay,28,251,230
67,2011,Clay,32,326,702
67,2011,Clay,35,726,747
67,2011,Clay,15,682,258
67,2011,Clay,32,291,739
67,2011,Clay,18,138,102
67,2011,Clay,32,306,720
67,2011,Clay,21,2014,696
67,2011,Clay,28,262,190
67,2011,Clay,18,208,327
67,2011,Clay,34,710,115
67,2011,Clay,29,723,292
67,2011,Clay,31,262,325
67,2011,Clay,17,159,237
67,2011,Clay,18,710,302
67,2011,Clay,32,720,314
67,2011,Clay,16,238,1628
67,2011,Clay,25,251,252
67,2011,Clay,15,2001,278
67,2011,Clay,18,278,295
67,2011,Clay,20,1628,282
67,2011,Clay,25,325,1368
67,2011,Clay,16,159,1106
67,2011,Clay,29,710,259
67,2011,Clay,15,720,217
67,2011,Clay,16,252,1375
67,2011,Clay,14,238,1647
67,2011,Clay,31,262,1895
67,2011,Clay,22,251,1943
67,2011,Clay,32,314,254
67,2011,Clay,10,2001,312
67,2011,Clay,16,302,157
67,2011,Clay,19,237,201
67,2012,Clay,16,170,735
67,2012,Clay,27,735,727
67,2012,Clay,19,170,263
67,2012,Clay,18,735,326
67,2012,Clay,22,170,247
67,2012,Clay,30,727,288
67,2012,Clay,22,263,743
67,2012,Clay,25,735,245
67,2012,Clay,14,170,295
67,2012,Clay,11,288,720
67,2012,Clay,21,743,160
67,2012,Clay,26,727,260
67,2012,Clay,23,263,739
67,2012,Clay,18,247,177
67,2012,Clay,17,326,211
67,2012,Clay,17,735,729
67,2012,Clay,19,170,306
67,2012,Clay,15,288,315
67,2012,Clay,18,743,726
67,2012,Clay,17,211,156
67,2012,Clay,20,727,1891
67,2012,Clay,17,739,138
67,2012,Clay,20,177,190
67,2012,Clay,15,263,238
67,2012,Clay,18,260,694
67,2012,Clay,25,160,327
67,2012,Clay,19,720,277
67,2012,Clay,27,245,314
67,2012,Clay,20,326,197
67,2012,Clay,29,295,159
67,2012,Clay,21,247,213
67,2012,Clay,17,263,1368
67,2012,Clay,17,247,291
67,2012,Clay,23,326,173
67,2012,Clay,20,260,252
